Date Retail,Year Retail,Quarter Retail,Month Number Retail,Week Retail,Month Name Retail,Week Number of Month Retail
3/6/17 0:00,2017,1,2,6,Mar,2
3/7/17 0:00,2017,1,2,6,Mar,2
3/8/17 0:00,2017,1,2,6,Mar,2
3/9/17 0:00,2017,1,2,6,Mar,2
3/10/17 0:00,2017,1,2,6,Mar,2
3/11/17 0:00,2017,1,2,6,Mar,2
3/12/17 0:00,2017,1,2,7,Mar,3
3/13/17 0:00,2017,1,2,7,Mar,3
3/14/17 0:00,2017,1,2,7,Mar,3
3/15/17 0:00,2017,1,2,7,Mar,3
3/16/17 0:00,2017,1,2,7,Mar,3
3/17/17 0:00,2017,1,2,7,Mar,3
3/18/17 0:00,2017,1,2,7,Mar,3
3/19/17 0:00,2017,1,2,8,Mar,4
3/20/17 0:00,2017,1,2,8,Mar,4
3/21/17 0:00,2017,1,2,8,Mar,4
3/22/17 0:00,2017,1,2,8,Mar,4
3/23/17 0:00,2017,1,2,8,Mar,4
3/24/17 0:00,2017,1,2,8,Mar,4
3/25/17 0:00,2017,1,2,8,Mar,4
3/26/17 0:00,2017,1,2,9,Mar,5
3/27/17 0:00,2017,1,2,9,Mar,5
3/28/17 0:00,2017,1,2,9,Mar,5
3/29/17 0:00,2017,1,2,9,Mar,5
3/30/17 0:00,2017,1,2,9,Mar,5
3/31/17 0:00,2017,1,2,9,Mar,5
4/1/17 0:00,2017,1,2,9,Mar,5
4/2/17 0:00,2017,1,3,10,Apr,1
4/3/17 0:00,2017,1,3,10,Apr,1
4/4/17 0:00,2017,1,3,10,Apr,1
4/5/17 0:00,2017,1,3,10,Apr,1
4/6/17 0:00,2017,1,3,10,Apr,1
4/7/17 0:00,2017,1,3,10,Apr,1
4/8/17 0:00,2017,1,3,10,Apr,1
4/9/17 0:00,2017,1,3,11,Apr,2
4/10/17 0:00,2017,1,3,11,Apr,2
4/11/17 0:00,2017,1,3,11,Apr,2
4/12/17 0:00,2017,1,3,11,Apr,2
4/13/17 0:00,2017,1,3,11,Apr,2
4/14/17 0:00,2017,1,3,11,Apr,2
4/15/17 0:00,2017,1,3,11,Apr,2
4/16/17 0:00,2017,1,3,12,Apr,3
4/17/17 0:00,2017,1,3,12,Apr,3
4/18/17 0:00,2017,1,3,12,Apr,3
4/19/17 0:00,2017,1,3,12,Apr,3
4/20/17 0:00,2017,1,3,12,Apr,3
4/21/17 0:00,2017,1,3,12,Apr,3
4/22/17 0:00,2017,1,3,12,Apr,3
4/23/17 0:00,2017,1,3,13,Apr,4
4/24/17 0:00,2017,1,3,13,Apr,4
4/25/17 0:00,2017,1,3,13,Apr,4
4/26/17 0:00,2017,1,3,13,Apr,4
4/27/17 0:00,2017,1,3,13,Apr,4
4/28/17 0:00,2017,1,3,13,Apr,4
4/29/17 0:00,2017,1,3,13,Apr,4
4/30/17 0:00,2017,2,4,14,May,1
5/1/17 0:00,2017,2,4,14,May,1
5/2/17 0:00,2017,2,4,14,May,1
5/3/17 0:00,2017,2,4,14,May,1
5/4/17 0:00,2017,2,4,14,May,1
5/5/17 0:00,2017,2,4,14,May,1
5/6/17 0:00,2017,2,4,14,May,1
5/7/17 0:00,2017,2,4,15,May,2
5/8/17 0:00,2017,2,4,15,May,2
5/9/17 0:00,2017,2,4,15,May,2
5/10/17 0:00,2017,2,4,15,May,2
5/11/17 0:00,2017,2,4,15,May,2
5/12/17 0:00,2017,2,4,15,May,2
5/13/17 0:00,2017,2,4,15,May,2
5/14/17 0:00,2017,2,4,16,May,3
5/15/17 0:00,2017,2,4,16,May,3
5/16/17 0:00,2017,2,4,16,May,3
5/17/17 0:00,2017,2,4,16,May,3
5/18/17 0:00,2017,2,4,16,May,3
5/19/17 0:00,2017,2,4,16,May,3
5/20/17 0:00,2017,2,4,16,May,3
5/21/17 0:00,2017,2,4,17,May,4
5/22/17 0:00,2017,2,4,17,May,4
5/23/17 0:00,2017,2,4,17,May,4
5/24/17 0:00,2017,2,4,17,May,4
5/25/17 0:00,2017,2,4,17,May,4
5/26/17 0:00,2017,2,4,17,May,4
5/27/17 0:00,2017,2,4,17,May,4
5/28/17 0:00,2017,2,5,18,June,1
5/29/17 0:00,2017,2,5,18,June,1
5/30/17 0:00,2017,2,5,18,June,1
5/31/17 0:00,2017,2,5,18,June,1
6/1/17 0:00,2017,2,5,18,June,1
6/2/17 0:00,2017,2,5,18,June,1
6/3/17 0:00,2017,2,5,18,June,1
6/4/17 0:00,2017,2,5,19,June,2
6/5/17 0:00,2017,2,5,19,June,2
6/6/17 0:00,2017,2,5,19,June,2
6/7/17 0:00,2017,2,5,19,June,2
6/8/17 0:00,2017,2,5,19,June,2
6/9/17 0:00,2017,2,5,19,June,2
6/10/17 0:00,2017,2,5,19,June,2
6/11/17 0:00,2017,2,5,20,June,3
6/12/17 0:00,2017,2,5,20,June,3
6/13/17 0:00,2017,2,5,20,June,3
6/14/17 0:00,2017,2,5,20,June,3
6/15/17 0:00,2017,2,5,20,June,3
6/16/17 0:00,2017,2,5,20,June,3
6/17/17 0:00,2017,2,5,20,June,3
6/18/17 0:00,2017,2,5,21,June,4
6/19/17 0:00,2017,2,5,21,June,4
6/20/17 0:00,2017,2,5,21,June,4
6/21/17 0:00,2017,2,5,21,June,4
6/22/17 0:00,2017,2,5,21,June,4
6/23/17 0:00,2017,2,5,21,June,4
6/24/17 0:00,2017,2,5,21,June,4
6/25/17 0:00,2017,2,5,22,June,5
6/26/17 0:00,2017,2,5,22,June,5
6/27/17 0:00,2017,2,5,22,June,5
6/28/17 0:00,2017,2,5,22,June,5
6/29/17 0:00,2017,2,5,22,June,5
6/30/17 0:00,2017,2,5,22,June,5
7/1/17 0:00,2017,2,5,22,June,5
7/2/17 0:00,2017,2,6,23,July,1
7/3/17 0:00,2017,2,6,23,July,1
7/4/17 0:00,2017,2,6,23,July,1
7/5/17 0:00,2017,2,6,23,July,1
7/6/17 0:00,2017,2,6,23,July,1
7/7/17 0:00,2017,2,6,23,July,1
7/8/17 0:00,2017,2,6,23,July,1
7/9/17 0:00,2017,2,6,24,July,2
7/10/17 0:00,2017,2,6,24,July,2
7/11/17 0:00,2017,2,6,24,July,2
7/12/17 0:00,2017,2,6,24,July,2
7/13/17 0:00,2017,2,6,24,July,2
7/14/17 0:00,2017,2,6,24,July,2
7/15/17 0:00,2017,2,6,24,July,2
7/16/17 0:00,2017,2,6,25,July,3
7/17/17 0:00,2017,2,6,25,July,3
7/18/17 0:00,2017,2,6,25,July,3
7/19/17 0:00,2017,2,6,25,July,3
7/20/17 0:00,2017,2,6,25,July,3
7/21/17 0:00,2017,2,6,25,July,3
7/22/17 0:00,2017,2,6,25,July,3
7/23/17 0:00,2017,2,6,26,July,4
7/24/17 0:00,2017,2,6,26,July,4
7/25/17 0:00,2017,2,6,26,July,4
7/26/17 0:00,2017,2,6,26,July,4
7/27/17 0:00,2017,2,6,26,July,4
7/28/17 0:00,2017,2,6,26,July,4
7/29/17 0:00,2017,2,6,26,July,4
7/30/17 0:00,2017,3,7,27,Aug,1
7/31/17 0:00,2017,3,7,27,Aug,1
8/1/17 0:00,2017,3,7,27,Aug,1
8/2/17 0:00,2017,3,7,27,Aug,1
8/3/17 0:00,2017,3,7,27,Aug,1
8/4/17 0:00,2017,3,7,27,Aug,1
8/5/17 0:00,2017,3,7,27,Aug,1
8/6/17 0:00,2017,3,7,28,Aug,2
8/7/17 0:00,2017,3,7,28,Aug,2
8/8/17 0:00,2017,3,7,28,Aug,2
8/9/17 0:00,2017,3,7,28,Aug,2
8/10/17 0:00,2017,3,7,28,Aug,2
8/11/17 0:00,2017,3,7,28,Aug,2
8/12/17 0:00,2017,3,7,28,Aug,2
8/13/17 0:00,2017,3,7,29,Aug,3
8/14/17 0:00,2017,3,7,29,Aug,3
8/15/17 0:00,2017,3,7,29,Aug,3
8/16/17 0:00,2017,3,7,29,Aug,3
8/17/17 0:00,2017,3,7,29,Aug,3
8/18/17 0:00,2017,3,7,29,Aug,3
8/19/17 0:00,2017,3,7,29,Aug,3
8/20/17 0:00,2017,3,7,30,Aug,4
8/21/17 0:00,2017,3,7,30,Aug,4
8/22/17 0:00,2017,3,7,30,Aug,4
8/23/17 0:00,2017,3,7,30,Aug,4
8/24/17 0:00,2017,3,7,30,Aug,4
8/25/17 0:00,2017,3,7,30,Aug,4
8/26/17 0:00,2017,3,7,30,Aug,4
8/27/17 0:00,2017,3,8,31,Sep,1
8/28/17 0:00,2017,3,8,31,Sep,1
8/29/17 0:00,2017,3,8,31,Sep,1
8/30/17 0:00,2017,3,8,31,Sep,1
8/31/17 0:00,2017,3,8,31,Sep,1
9/1/17 0:00,2017,3,8,31,Sep,1
9/2/17 0:00,2017,3,8,31,Sep,1
9/3/17 0:00,2017,3,8,32,Sep,2
9/4/17 0:00,2017,3,8,32,Sep,2
9/5/17 0:00,2017,3,8,32,Sep,2
9/6/17 0:00,2017,3,8,32,Sep,2
9/7/17 0:00,2017,3,8,32,Sep,2
9/8/17 0:00,2017,3,8,32,Sep,2
9/9/17 0:00,2017,3,8,32,Sep,2
9/10/17 0:00,2017,3,8,33,Sep,3
9/11/17 0:00,2017,3,8,33,Sep,3
9/12/17 0:00,2017,3,8,33,Sep,3
9/13/17 0:00,2017,3,8,33,Sep,3
9/14/17 0:00,2017,3,8,33,Sep,3
9/15/17 0:00,2017,3,8,33,Sep,3
9/16/17 0:00,2017,3,8,33,Sep,3
9/17/17 0:00,2017,3,8,34,Sep,4
9/18/17 0:00,2017,3,8,34,Sep,4
9/19/17 0:00,2017,3,8,34,Sep,4
9/20/17 0:00,2017,3,8,34,Sep,4
9/21/17 0:00,2017,3,8,34,Sep,4
9/22/17 0:00,2017,3,8,34,Sep,4
9/23/17 0:00,2017,3,8,34,Sep,4
9/24/17 0:00,2017,3,8,35,Sep,5
9/25/17 0:00,2017,3,8,35,Sep,5
9/26/17 0:00,2017,3,8,35,Sep,5
9/27/17 0:00,2017,3,8,35,Sep,5
9/28/17 0:00,2017,3,8,35,Sep,5
9/29/17 0:00,2017,3,8,35,Sep,5
9/30/17 0:00,2017,3,8,35,Sep,5
10/1/17 0:00,2017,3,9,36,Oct,1
10/2/17 0:00,2017,3,9,36,Oct,1
10/3/17 0:00,2017,3,9,36,Oct,1
10/4/17 0:00,2017,3,9,36,Oct,1
10/5/17 0:00,2017,3,9,36,Oct,1
10/6/17 0:00,2017,3,9,36,Oct,1
10/7/17 0:00,2017,3,9,36,Oct,1
10/8/17 0:00,2017,3,9,37,Oct,2
10/9/17 0:00,2017,3,9,37,Oct,2
10/10/17 0:00,2017,3,9,37,Oct,2
10/11/17 0:00,2017,3,9,37,Oct,2
10/12/17 0:00,2017,3,9,37,Oct,2
10/13/17 0:00,2017,3,9,37,Oct,2
10/14/17 0:00,2017,3,9,37,Oct,2
10/15/17 0:00,2017,3,9,38,Oct,3
10/16/17 0:00,2017,3,9,38,Oct,3
10/17/17 0:00,2017,3,9,38,Oct,3
10/18/17 0:00,2017,3,9,38,Oct,3
10/19/17 0:00,2017,3,9,38,Oct,3
10/20/17 0:00,2017,3,9,38,Oct,3
10/21/17 0:00,2017,3,9,38,Oct,3
10/22/17 0:00,2017,3,9,39,Oct,4
10/23/17 0:00,2017,3,9,39,Oct,4
10/24/17 0:00,2017,3,9,39,Oct,4
10/25/17 0:00,2017,3,9,39,Oct,4
10/26/17 0:00,2017,3,9,39,Oct,4
10/27/17 0:00,2017,3,9,39,Oct,4
10/28/17 0:00,2017,3,9,39,Oct,4
10/29/17 0:00,2017,4,10,40,Nov,1
10/30/17 0:00,2017,4,10,40,Nov,1
10/31/17 0:00,2017,4,10,40,Nov,1
11/1/17 0:00,2017,4,10,40,Nov,1
11/2/17 0:00,2017,4,10,40,Nov,1
11/3/17 0:00,2017,4,10,40,Nov,1
11/4/17 0:00,2017,4,10,40,Nov,1
11/5/17 0:00,2017,4,10,41,Nov,2
11/6/17 0:00,2017,4,10,41,Nov,2
11/7/17 0:00,2017,4,10,41,Nov,2
11/8/17 0:00,2017,4,10,41,Nov,2
11/9/17 0:00,2017,4,10,41,Nov,2
11/10/17 0:00,2017,4,10,41,Nov,2
11/11/17 0:00,2017,4,10,41,Nov,2
11/12/17 0:00,2017,4,10,42,Nov,3
11/13/17 0:00,2017,4,10,42,Nov,3
11/14/17 0:00,2017,4,10,42,Nov,3
11/15/17 0:00,2017,4,10,42,Nov,3
11/16/17 0:00,2017,4,10,42,Nov,3
11/17/17 0:00,2017,4,10,42,Nov,3
11/18/17 0:00,2017,4,10,42,Nov,3
11/19/17 0:00,2017,4,10,43,Nov,4
11/20/17 0:00,2017,4,10,43,Nov,4
11/21/17 0:00,2017,4,10,43,Nov,4
11/22/17 0:00,2017,4,10,43,Nov,4
11/23/17 0:00,2017,4,10,43,Nov,4
11/24/17 0:00,2017,4,10,43,Nov,4
11/25/17 0:00,2017,4,10,43,Nov,4
11/26/17 0:00,2017,4,11,44,Dec,1
11/27/17 0:00,2017,4,11,44,Dec,1
11/28/17 0:00,2017,4,11,44,Dec,1
11/29/17 0:00,2017,4,11,44,Dec,1
11/30/17 0:00,2017,4,11,44,Dec,1
12/1/17 0:00,2017,4,11,44,Dec,1
12/2/17 0:00,2017,4,11,44,Dec,1
12/3/17 0:00,2017,4,11,45,Dec,2
12/4/17 0:00,2017,4,11,45,Dec,2
12/5/17 0:00,2017,4,11,45,Dec,2
12/6/17 0:00,2017,4,11,45,Dec,2
12/7/17 0:00,2017,4,11,45,Dec,2
12/8/17 0:00,2017,4,11,45,Dec,2
12/9/17 0:00,2017,4,11,45,Dec,2
12/10/17 0:00,2017,4,11,46,Dec,3
12/11/17 0:00,2017,4,11,46,Dec,3
12/12/17 0:00,2017,4,11,46,Dec,3
12/13/17 0:00,2017,4,11,46,Dec,3
12/14/17 0:00,2017,4,11,46,Dec,3
12/15/17 0:00,2017,4,11,46,Dec,3
12/16/17 0:00,2017,4,11,46,Dec,3
12/17/17 0:00,2017,4,11,47,Dec,4
12/18/17 0:00,2017,4,11,47,Dec,4
12/19/17 0:00,2017,4,11,47,Dec,4
12/20/17 0:00,2017,4,11,47,Dec,4
12/21/17 0:00,2017,4,11,47,Dec,4
12/22/17 0:00,2017,4,11,47,Dec,4
12/23/17 0:00,2017,4,11,47,Dec,4
12/24/17 0:00,2017,4,11,48,Dec,5
12/25/17 0:00,2017,4,11,48,Dec,5
12/26/17 0:00,2017,4,11,48,Dec,5
12/27/17 0:00,2017,4,11,48,Dec,5
12/28/17 0:00,2017,4,11,48,Dec,5
12/29/17 0:00,2017,4,11,48,Dec,5
12/30/17 0:00,2017,4,11,48,Dec,5
12/31/17 0:00,2017,4,12,49,Jan,1
1/1/18 0:00,2017,4,12,49,Jan,1
1/2/18 0:00,2017,4,12,49,Jan,1
1/3/18 0:00,2017,4,12,49,Jan,1
1/4/18 0:00,2017,4,12,49,Jan,1
1/5/18 0:00,2017,4,12,49,Jan,1
1/6/18 0:00,2017,4,12,49,Jan,1
1/7/18 0:00,2017,4,12,50,Jan,2
1/8/18 0:00,2017,4,12,50,Jan,2
1/9/18 0:00,2017,4,12,50,Jan,2
1/10/18 0:00,2017,4,12,50,Jan,2
1/11/18 0:00,2017,4,12,50,Jan,2
1/12/18 0:00,2017,4,12,50,Jan,2
1/13/18 0:00,2017,4,12,50,Jan,2
1/14/18 0:00,2017,4,12,51,Jan,3
1/15/18 0:00,2017,4,12,51,Jan,3
1/16/18 0:00,2017,4,12,51,Jan,3
1/17/18 0:00,2017,4,12,51,Jan,3
1/18/18 0:00,2017,4,12,51,Jan,3
1/19/18 0:00,2017,4,12,51,Jan,3
1/20/18 0:00,2017,4,12,51,Jan,3
1/21/18 0:00,2017,4,12,52,Jan,4
1/22/18 0:00,2017,4,12,52,Jan,4
1/23/18 0:00,2017,4,12,52,Jan,4
1/24/18 0:00,2017,4,12,52,Jan,4
1/25/18 0:00,2017,4,12,52,Jan,4
1/26/18 0:00,2017,4,12,52,Jan,4
1/27/18 0:00,2017,4,12,52,Jan,4
